State Name,District Name,Market Name,Variety,Group,yield,min_price,max_price,model_price,Date
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,232,800,1400,1200,05-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,275,700,1200,1000,04-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,273,800,1520,1300,03-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,319,800,1560,1300,02-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,350,900,1840,1500,01-Apr-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,251,1000,1960,1600,31-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,244,1200,2000,1700,30-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,263,1100,1900,1600,28-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,243,1200,2000,1700,27-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,254,1200,2000,1700,26-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,237,1200,2000,1700,25-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,221,1200,2000,1700,24-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,167,1300,2120,1800,23-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,178,1000,1840,1500,22-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,213,1000,1920,1600,21-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,176,1000,1940,1600,20-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,252,760,1480,1200,19-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,231,760,1400,1160,18-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,185,800,1480,1200,17-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,193,860,1560,1240,16-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,257,900,1600,1300,15-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,188,900,1600,1300,14-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,145,900,1600,1300,13-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,127,1000,1700,1400,12-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,115,900,1580,1300,11-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,175,1000,1680,1400,10-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,98,1400,2240,1960,09-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,107,1500,2360,2100,08-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,97,1700,2800,2400,07-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,96,1500,2200,1940,06-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,75,1400,2140,1900,05-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,110,1100,1840,1500,04-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,109,1000,1680,1400,03-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,78,1000,1680,1400,02-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,76,1000,1760,1500,01-Mar-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,88,1200,1960,1600,28-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,18,1200,2000,1700,27-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,42,1800,2920,2380,26-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,52,1600,2400,2100,23-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,44,1200,2120,1800,22-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,62,1000,1920,1500,21-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,38,800,1560,1300,20-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,42,800,1400,1200,19-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,67,1000,1740,1400,18-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,56,1000,1760,1400,17-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,62,1000,1920,1500,16-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,51,900,1680,1320,15-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,47,1400,2080,1800,14-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,48,1400,2000,1800,13-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,64,800,1520,1200,12-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,45,800,1560,1200,11-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,60,900,1680,1320,10-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,62,900,1640,1300,09-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,114,800,1480,1200,08-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,108,1000,1800,1500,07-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,105,1300,2160,1800,06-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,88,1300,2360,1900,05-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,113,1300,2400,1900,04-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,108,1300,2360,1900,03-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,144,1300,2360,1900,02-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,148,1300,2320,1900,01-Feb-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,156,1300,1960,1700,30-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,219,1300,1960,1700,29-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,192,1400,2120,1800,28-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,122,1500,2280,1900,27-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,89,1500,2200,2000,26-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,226,1400,2000,1800,25-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,279,900,1480,1200,24-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,218,900,1400,1200,17-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,90,1100,1840,1500,16-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,229,780,1000,900,14-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,349,700,960,860,13-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,327,780,1000,900,12-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,399,600,840,740,11-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,367,600,800,740,10-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,304,600,800,740,09-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,294,600,1000,840,08-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,270,580,800,700,07-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,265,480,720,580,06-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,320,480,720,580,05-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,317,400,600,520,04-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,278,400,620,520,03-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,367,360,480,440,02-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,296,400,540,480,01-Jan-17
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,347,300,440,380,31-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,324,400,560,500,30-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,283,400,560,500,29-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,393,300,440,380,28-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,527,240,360,320,27-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,390,300,440,380,26-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,273,420,600,560,25-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,146,380,520,480,24-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,239,240,360,320,23-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,240,200,320,280,22-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,497,200,320,280,21-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,300,200,300,260,20-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,241,240,360,320,19-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,193,380,520,460,18-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,238,300,400,360,17-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,565,200,320,280,16-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,502,240,360,320,15-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,97,140,380,300,14-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,92,400,520,480,13-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,302,240,360,320,12-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,430,200,300,260,11-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,571,200,280,260,10-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,531,250,380,260,09-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,343,300,480,380,08-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,269,300,440,360,07-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Hybrid,Vegetables,439,300,400,360,06-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,362,100,260,200,05-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,458,280,440,380,04-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,223,300,480,400,03-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,620,300,480,400,02-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,575,300,480,400,01-Dec-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,708,400,560,500,30-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,721,400,560,500,29-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,646,400,560,500,28-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,665,400,680,560,27-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,711,400,680,560,26-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,647,400,600,520,25-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,725,300,480,400,24-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,775,280,440,380,23-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,820,300,480,400,22-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,879,300,480,400,21-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,547,120,260,200,20-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,624,300,480,400,19-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,767,380,520,460,18-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,852,300,480,400,17-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,686,380,520,460,16-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,647,460,600,560,15-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,769,300,480,400,14-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,868,200,400,360,13-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,624,300,440,360,12-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,631,300,440,360,11-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,693,300,480,400,10-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,772,300,480,400,09-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,659,300,480,400,08-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,660,300,480,400,07-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,611,300,440,360,06-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,615,360,440,400,05-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,633,300,480,400,04-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,692,300,480,400,03-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,666,360,520,460,02-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,606,360,520,460,01-Nov-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,562,300,480,400,31-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,458,400,640,560,29-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,447,400,600,520,28-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,518,400,680,600,27-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,475,440,720,600,26-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,398,500,800,700,25-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,514,500,880,760,24-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,513,500,800,700,23-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,430,440,720,600,22-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,544,400,680,560,21-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,614,480,720,500,20-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,607,500,760,660,19-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,555,660,920,840,18-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,634,700,1000,900,17-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,490,700,1040,900,16-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,388,700,1000,900,15-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,422,800,1200,1060,14-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,339,960,1360,1200,13-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,351,800,1200,1100,12-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,342,800,1160,1100,11-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,354,800,1200,1100,10-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,359,1000,1400,1300,09-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,311,1000,1400,1300,08-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,334,1100,1560,1400,07-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,334,1100,1500,1400,06-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,375,1200,1500,1400,05-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,395,1100,1440,1360,04-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,395,1100,1440,1360,03-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,373,1100,1400,1360,02-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,226,1160,1600,1460,01-Oct-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,285,1200,1640,1500,30-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,330,1000,1280,1160,29-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,370,960,1200,1100,28-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,317,960,1200,1100,27-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,340,960,1200,1100,26-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,362,960,1200,1100,25-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,122,960,1200,1100,24-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,450,960,1200,1100,23-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Hybrid,Vegetables,400,960,1200,1100,23-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,349,1000,1280,1160,22-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,405,1000,1280,1160,21-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,457,1000,1400,1200,20-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,206,500,960,800,19-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,457,1000,1280,1160,17-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,547,960,1200,1100,16-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,640,700,1000,900,15-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,609,700,1080,960,14-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,585,700,1080,960,12-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,658,700,1080,960,11-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,449,700,1000,960,10-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,507,700,1080,960,09-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,677,700,1080,960,08-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,615,800,1200,1080,07-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Hybrid,Vegetables,472,1300,1600,1500,06-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,801,800,1000,920,04-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,674,800,1080,980,03-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,369,640,840,800,02-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,606,660,880,800,01-Sep-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,631,560,720,680,31-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,621,560,720,680,30-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,600,500,660,600,29-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,574,400,540,480,28-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,586,400,540,480,27-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,702,400,520,480,26-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,742,400,600,480,25-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,772,460,600,580,24-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,703,500,680,640,23-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,708,500,700,640,22-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,650,460,600,580,21-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,667,400,520,480,20-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,823,400,560,520,19-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,859,400,520,480,18-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,820,400,560,520,17-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,864,440,660,580,16-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,782,460,680,600,15-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,734,460,600,580,14-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,795,400,540,500,13-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,809,460,600,580,12-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,689,560,720,680,11-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,854,560,720,680,10-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,764,300,680,580,09-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,795,500,800,700,08-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,783,600,880,800,07-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,804,600,920,800,06-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,872,500,800,700,05-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,884,500,800,700,04-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,350,300,600,500,03-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,817,800,1200,1100,02-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,814,700,1000,900,01-Aug-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,621,1000,1400,1300,31-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,295,1300,1900,1700,30-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,633,600,1000,800,29-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,614,600,1000,800,28-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,651,1000,1400,1300,27-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,693,1000,1400,1300,26-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,551,1000,1400,1300,25-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,637,1000,1400,1300,24-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,626,1100,1600,1400,23-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,731,1700,2200,2100,22-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,588,1900,2400,2300,21-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,505,2000,2600,2400,20-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,553,1900,2400,2300,19-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,608,1900,2400,2300,18-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,720,1900,2400,2300,17-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,534,1900,2400,2300,16-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Hybrid,Vegetables,684,1900,2400,2300,15-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,647,2200,2800,2600,14-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,570,2200,2800,2600,13-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,681,2300,2900,2700,12-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,926,2300,2900,2700,11-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,720,2200,2800,2600,10-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,993,1900,2400,2200,09-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,715,1900,2400,2200,08-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,134,1800,2300,2000,07-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,330,2000,2700,2500,06-Jul-16
Andhra Pradesh,Chittor,Madanapalli,Local,Vegetables,874,1700,2200,2000,05-Jul-16
